Kpx,Kpa,Kda,MaxAngle, Overshoot, J
2.723409,0.000000,0.016460,1.142483,0.000000,3171.352624
3.907677,0.000000,0.017888,1.692115,0.000000,3138.486429
52.209923,0.000000,0.001882,3.693664,0.000000,3138.135565
3.559401,0.000000,0.024456,1.757082,0.000000,3123.052726
4.130278,0.000000,0.022117,1.870169,0.000000,3120.548980
3.117744,0.000000,0.031645,1.731458,0.000000,3116.291185
3.918758,0.000000,0.025018,1.880610,0.000000,3115.782464
0.146023,0.015799,0.023001,0.201474,0.000000,3114.174331
0.452166,0.010788,0.032354,0.299156,0.000000,2978.652138
8.271161,0.009182,0.000000,0.579786,0.000000,1254.804314
38.679294,0.011090,0.000000,2.994594,0.000000,441.183217
56.369414,0.009027,0.000000,3.570594,0.000000,402.958824
24.854479,0.028125,0.000000,4.463935,3.262638,315.101944
50.056107,0.015479,0.000000,5.228425,5.725757,300.161825
80.384266,0.011559,0.000000,6.353214,9.223581,272.410279
27.020854,0.035099,0.000000,5.822774,9.639561,250.490106
33.561889,0.028975,0.000000,6.135341,9.990018,247.887085
21.754895,0.044144,0.000000,5.670649,9.864304,246.373686
19.991061,0.048181,0.000000,5.589285,9.924102,245.258116
21.909948,0.044106,0.000000,5.706195,9.956462,245.230079
20.290661,0.047645,0.000036,5.618689,9.974238,244.620479
20.352788,0.047545,0.000033,5.626602,9.987826,244.461778
20.359001,0.047535,0.000033,5.627390,9.989172,244.446061
20.359623,0.047534,0.000033,5.627468,9.989306,244.444490
20.359685,0.047533,0.000033,5.627476,9.989320,244.444333
20.359691,0.047533,0.000033,5.627477,9.989321,244.444318
20.359692,0.047533,0.000033,5.627477,9.989322,244.444315
20.359693,0.047533,0.000033,5.627477,9.989322,244.444313
20.359693,0.047533,0.000033,5.627477,9.989322,244.444312
20.359693,0.047533,0.000033,5.627477,9.989322,244.444311
20.359694,0.047533,0.000033,5.627477,9.989322,244.444310
20.359694,0.047533,0.000033,5.627477,9.989322,244.444309
20.359695,0.047533,0.000033,5.627478,9.989322,244.444307
20.359696,0.047533,0.000033,5.627478,9.989322,244.444306
20.359696,0.047533,0.000033,5.627478,9.989322,244.444304
19.708086,0.049108,0.000024,5.590532,9.997006,244.240879
18.910785,0.051128,0.000051,5.533410,9.988988,244.177389
18.908362,0.051159,0.000051,5.535240,9.996118,244.085552
18.907909,0.051164,0.000051,5.535538,9.997294,244.070394
18.907863,0.051165,0.000051,5.535568,9.997411,244.068878
18.907859,0.051165,0.000051,5.535571,9.997423,244.068727
18.907858,0.051165,0.000051,5.535571,9.997424,244.068712
18.907858,0.051165,0.000051,5.535571,9.997424,244.068710
18.907858,0.051165,0.000051,5.535571,9.997424,244.068710
18.907858,0.051165,0.000051,5.535571,9.997424,244.068710
18.516072,0.052231,0.000053,5.508079,9.996904,244.015405
18.517288,0.052232,0.000053,5.508534,9.998234,243.998533
18.517658,0.052233,0.000053,5.508677,9.998656,243.993174
18.517695,0.052233,0.000053,5.508691,9.998699,243.992638
18.517699,0.052233,0.000053,5.508693,9.998703,243.992584
18.517699,0.052233,0.000053,5.508693,9.998703,243.992579
18.517699,0.052233,0.000053,5.508693,9.998703,243.992579
18.517699,0.052233,0.000053,5.508693,9.998703,243.992579
18.379957,0.052611,0.000075,5.495578,9.995304,243.988814
18.398432,0.052561,0.000064,5.498491,9.996653,243.988345
18.378301,0.052617,0.000075,5.495554,9.995713,243.983134
18.407423,0.052537,0.000082,5.497052,9.996035,243.975103
17.841621,0.054189,0.000093,5.454683,9.998304,243.857514
17.803909,0.054307,0.000093,5.452180,9.999554,243.837116
17.803982,0.054307,0.000093,5.452217,9.999678,243.835530
17.804015,0.054307,0.000093,5.452237,9.999743,243.834706
17.804018,0.054307,0.000093,5.452240,9.999749,243.834624
17.804018,0.054307,0.000093,5.452240,9.999750,243.834616
17.804018,0.054307,0.000093,5.452240,9.999750,243.834615
17.804018,0.054307,0.000093,5.452240,9.999750,243.834615
17.804018,0.054307,0.000093,5.452240,9.999750,243.834615
17.804018,0.054307,0.000093,5.452240,9.999750,243.834615
17.804018,0.054307,0.000093,5.452240,9.999750,243.834615
17.804018,0.054307,0.000093,5.452240,9.999750,243.834615
17.804018,0.054307,0.000093,5.452240,9.999750,243.834615
17.800698,0.054318,0.000093,5.452035,9.999924,243.831985
17.800705,0.054318,0.000093,5.452039,9.999937,243.831820
17.800702,0.054318,0.000093,5.452040,9.999941,243.831779
17.800702,0.054318,0.000093,5.452040,9.999941,243.831775
17.800702,0.054318,0.000093,5.452040,9.999941,243.831775
17.800702,0.054318,0.000093,5.452040,9.999941,243.831775
17.800702,0.054318,0.000093,5.452040,9.999941,243.831775
17.800702,0.054318,0.000093,5.452040,9.999941,243.831775
17.804287,0.054308,0.000093,5.452326,9.999991,243.831564
17.804292,0.054308,0.000093,5.452327,9.999995,243.831518
17.804293,0.054308,0.000093,5.452327,9.999995,243.831513
17.804293,0.054308,0.000093,5.452327,9.999995,243.831513
17.804293,0.054308,0.000093,5.452327,9.999995,243.831513
17.804293,0.054308,0.000093,5.452327,9.999995,243.831513
17.804293,0.054308,0.000093,5.452327,9.999995,243.831513
17.804293,0.054308,0.000093,5.452327,9.999995,243.831513
17.804293,0.054308,0.000093,5.452327,9.999995,243.831513
17.804293,0.054308,0.000093,5.452327,9.999995,243.831513
17.804293,0.054308,0.000093,5.452327,9.999995,243.831513
17.804293,0.054308,0.000093,5.452327,9.999995,243.831513
17.804293,0.054308,0.000093,5.452327,9.999995,243.831513
17.804293,0.054308,0.000093,5.452327,9.999995,243.831513
17.804293,0.054308,0.000093,5.452327,9.999995,243.831513
17.804293,0.054308,0.000093,5.452327,9.999995,243.831513
17.804293,0.054308,0.000093,5.452327,9.999995,243.831513
17.804293,0.054308,0.000093,5.452327,9.999995,243.831513
17.804293,0.054308,0.000093,5.452327,9.999995,243.831513
17.804293,0.054308,0.000093,5.452327,9.999995,243.831513
